Category,Name,Final_price,Regular_price,Discount_percent,Installment,Cross_border,Sponsor,Reviews,Rating,Rating_by_stars,Url,Image_url
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop MSI GF63 Thin 10SCXR-292VN (Core i5-10300H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX1650 4GB GDDR6/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,22119000,22990000,4,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-msi-gf63-thin-10scxr-292vn-core-i5-10300h-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-gtx1650-4gb-gddr6-15-6-fhd-ips-win10-hang-chinh-hang-p57663106.html?spid=57663107&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c8/4a/1a/d0381d4b4648fac866c369f758f935ef.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Aspire 3 A315-34-P3LC NX.HE3SV.004 Pentium N5000/ Win10 (15.6 HD) - Hàng Chính Hãng,7799000,7990000,2,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-aspire-3-a315-34-p3lc-nx-he3sv-004-pentium-n5000-win10-15-6-hd-hang-chinh-hang-p39940271.html?spid=39940272&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/af/1c/f9/4e07bedb54ee1dbdf1b14b6b4b680541.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus ExpertBook B9450FA-BM0616R (Core i7-10510U/ 16GB LDDR3 2133MHz/ 1TB SSD PCIE G3X4/ 14 FHD IPS/ Win10Pro) - Hàng Chính Hãng,46709000,49990000,7,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-expertbook-b9450fa-bm0616r-core-i7-10510u-16gb-lddr3-2133mhz-1tb-ssd-pcie-g3x4-14-fhd-ips-win10pro-hang-chinh-hang-p57652442.html?spid=57652443&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/13/9e/2c/6577389b7c588ee4f91406cff0da8e0b.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Asus Zenbook 13 UX333FN-A4125T Core i5-8265U/ Win10/ Numpad (13.3 FHD) - Hàng Chính Hãng,20979000,26990000,22,YES,NO,NO,2,80,4.0,https://tiki.vn/laptop-asus-zenbook-13-ux333fn-a4125t-core-i5-8265u-win10-numpad-13-3-fhd-hang-chinh-hang-p11421291.html?spid=11421292&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/69/9b/d9/d9652f9b8b949056747ed2a198fb1eda.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,"Laptop Lenovo IdeaPad L340-15IRH 81LK00FBVN (Core i7-9750H/ 8GB DDR4 2666MHz/ 1TB 5400rpm, x1 slot SSD M.2 PCIe/ GTX 1050 3GB GDDR5/ 15.6 FHD/ Win10) - Hàng Chính Hãng",20039000,22490000,11,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-lenovo-ideapad-l340-15irh-81lk00fbvn-core-i7-9750h-8gb-ddr4-2666mhz-1tb-5400rpm-x1-slot-ssd-m-2-pcie-gtx-1050-3gb-gddr5-15-6-fhd-win10-hang-chinh-hang-p55731976.html?spid=55731977&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/72/d4/8c/0f6d9129dd83d2da8ca5d07e1f7cde89.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Lenovo ThinkPad E490 20N8S0CJ00 Core i5-8265U/ Dos (14 HD) - Hàng Chính Hãng,14799000,16990000,13,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-lenovo-thinkpad-e490-20n8s0cj00-core-i5-8265u-dos-14-hd-hang-chinh-hang-p22024705.html?spid=22024706&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d2/27/fb/a86fe4a71c16f56fb0bdd3ac11c9bec9.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Pavilion 15-cs2033TU 6YZ14PA Core i5-8265U/ Win10 (15.6 FHD) - Grey - Hàng Chính Hãng,13449000,15490000,13,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-pavilion-15-cs2033tu-6yz14pa-core-i5-8265u-win10-15-6-fhd-grey-hang-chinh-hang-p19670873.html?spid=19670874&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/64/54/2e/a5c132ce38a81fe52a2cbc12835a3ef3.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Dell Vostro 5581 70175952 Core i5-8265U/ Win 10 + Office 365 (15.6,14430000,18990000,24,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-vostro-5581-70175952-core-i5-8265u-win-10-office-365-15-6-fhd-hang-chinh-hang-p11197276.html?spid=14296623&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ab/4e/b3/1b83a3ca6bebe08046ee2ebbf9d8aa22.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Asus Vivobook X407MA-BV039T Pentium N5000/Win10 (14.0 inch) (Gold) - Hàng Chính Hãng,7090000,7590000,7,NO,NO,NO,5,96,4.8,https://tiki.vn/laptop-asus-vivobook-x407ma-bv039t-pentium-n5000-win10-14-0-inch-gold-hang-chinh-hang-p4279807.html?spid=48699676&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/61/8a/71/169d0d42632519b3b644e142985ba5d9.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Probook 430 G7 9GQ10PA (Core i3-10110U/ 4GB DDR4/ 256GB SSD 13.3 HD/ Dos) - Hàng Chính Hãng,12729000,13990000,9,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-430-g7-9gq10pa-core-i3-10110u-4gb-ddr4-256gb-ssd-13-3-hd-dos-hang-chinh-hang-p53728774.html?spid=53728775&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c7/28/ca/c191e6c5ab86311b6b151a59779fdf33.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Lenovo V330 14IKB (81B0A0YQVN. Intel Core I3 7020U - Hàng Nhập Khẩu,7890000,8990000,12,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-lenovo-v330-14ikb-81b0a0yqvn-intel-core-i3-7020u-hang-nhap-khau-p57439109.html?spid=57439110&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c7/ac/2d/3d86294afa5e5ba63ec20d723f99d050.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Nitro 5 AN515-54-779S NH.Q5BSV.009 (Core i7-9750H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1660Ti 6GB/ 15.6 FH IPS 120Hz/ Win10) - Hàng Chính Hãng,30109000,31990000,6,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-nitro-5-an515-54-779s-nh-q5bsv-009-core-i7-9750h-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-gtx-1660ti-6gb-15-6-fh-ips-120hz-win10-hang-chinh-hang-p48247681.html?spid=48247682&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/17/bb/8e/7f37f399bf0149d4d393b8d043ac2b2e.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Gaming Nitro 5 AN515-55-70AX NH.Q7NSV.001 (Core i7-10750H/ 8GB/  512GB SSD/ GTX 1650Ti 4G DDR6/ 15.6 FHD/ Win10) - Hàng Chính Hãng,27669000,29990000,8,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-gaming-nitro-5-an515-55-70ax-nh-q7nsv-001-core-i7-10750h-8gb-512gb-ssd-gtx-1650ti-4g-ddr6-15-6-fhd-win10-hang-chinh-hang-p56698079.html?spid=56698080&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/01/ef/3c/deda74fffd7c976a2e853477b23a4855.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Lenovo ThinkPad E490 20N8S01V00 Core i5-8265U/ Dos (14 HD) - Hàng Chính Hãng,14539000,16990000,14,YES,NO,NO,4,40,2.0,https://tiki.vn/laptop-lenovo-thinkpad-e490-20n8s01v00-core-i5-8265u-dos-14-hd-hang-chinh-hang-p22616117.html?spid=22616118&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/1e/e0/da/78d9fe47b179344a20e45842d70fb3bd.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Probook 430 G7 9GP99PA (Core i7-10510U/ 8GB DDR4/ 512GB SSD/ 13.3 FHD/ Win 10) - Hàng Chính Hãng,23309000,24490000,5,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-430-g7-9gp99pa-core-i7-10510u-8gb-ddr4-512gb-ssd-13-3-fhd-win-10-hang-chinh-hang-p53728782.html?spid=53728783&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c7/28/ca/7c24e44289faf2c7de0ee2e161b12c5d.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP 14 CK0066TU (4ME76PA). Intel Pentium N5000 - Hàng Chính hãng ,6990000,7990000,13,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-14-ck0066tu-4me76pa-intel-pentium-n5000-hang-chinh-hang-p52646209.html?spid=52646217&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a9/99/b7/c109ae4d845ef00bcd9873626924f968.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,laptop Asus Vivobook S14 S430FA-EB075T Core i5-8265U/ Win10 (14,15419000,16990000,9,YES,NO,NO,2,50,2.5,https://tiki.vn/laptop-asus-vivobook-s14-s430fa-eb075t-core-i5-8265u-win10-14-fhd-ips-hang-chinh-hang-p10984555.html?spid=10984556&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/be/a1/2f/3572692030ca894af9d96a14a11f685c.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Swift 3 SF314-41-R8VS NX.HFDSV.002 AMD R5-3500U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,13659000,14990000,9,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-swift-3-sf314-41-r8vs-nx-hfdsv-002-amd-r5-3500u-win10-14-fhd-ips-hang-chinh-hang-p24258288.html?spid=24258289&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/07/09/34/d7818dd2dc486f135769350dfc36311c.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop MSI GL65 9SDK-254VN (Core i7-9750H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1660Ti 6GB/ 15.6 FHD IPS 120Hz/ Win10) - Hàng Chính Hãng,31249000,32990000,5,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-msi-gl65-9sdk-254vn-core-i7-9750h-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-gtx-1660ti-6gb-15-6-fhd-ips-120hz-win10-hang-chinh-hang-p42705978.html?spid=42705979&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/1f/07/c4/aabdab5fac54b2ab0e99e1cadebc6bce.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus ZenBook UX334FAC-A4059T (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,22219000,24490000,9,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-zenbook-ux334fac-a4059t-core-i5-10210u-8gb-lpddr3-2133mhz-512gb-ssd-m-2-pcie-13-3-fhd-ips-win10-hang-chinh-hang-p45121253.html?spid=45121254&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c8/73/77/ad9fd41528c773596b7a251c6561a295.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Probook 430 G7 9GQ07PA (Core i3-10110U/ 4GB DDR4 2666MHz/ 256GB SSD M.2 PCIe/ 13 HD/ Win10) - Hàng Chính Hãng,13239000,14490000,9,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-probook-430-g7-9gq07pa-core-i3-10110u-4gb-ddr4-2666mhz-256gb-ssd-m-2-pcie-13-hd-win10-hang-chinh-hang-p49347597.html?spid=49347598&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/09/37/16/094d191490e0f9a375ddab3a20593ba2.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Lenovo ThinkPad L580 20LWS00C00 Core i5-8250U/ Dos (15.6 FHD) - Hàng Chính Hãng,17139000,20590000,17,YES,NO,NO,1,100,5.0,https://tiki.vn/laptop-lenovo-thinkpad-l580-20lws00c00-core-i5-8250u-dos-15-6-fhd-hang-chinh-hang-p11501787.html?spid=11501788&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/06/cc/5b/4de378b5254ff650a4ba91d5f1335e50.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop 2 trong 1,Microsoft Surface Pro 6-(2018) - Core i5-8250U/8G/256GB  (KJT-00001) - Platinum - Hàng Nhập Khẩu (Latop) ,21500000,28000000,23,NO,NO,NO,1,60,3.0,https://tiki.vn/microsoft-surface-pro-6-2018-core-i5-8250u-8g-256gb-kjt-00001-platinum-hang-nhap-khau-latop-p50028403.html?spid=51051734&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/12/28/29/1ad34608f6abd1e6b2d6739f2e7d85e3.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP EliteBook 1050 G1 (Core i7-8750H/16GB RAM DDR4/512GB SSD/15.6,40179000,44990000,11,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-elitebook-1050-g1-5jj71pa-core-i7-8750h-gtx-1050-dos-15-6-fhd-ips-hang-chinh-hang-p13947751.html?spid=13947752&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b0/18/31/7854c166ee63de07892945d9c4256629.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop MSI GF63 Thin 9SCXR-075VN (Core i5-9300H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1650 4GB GDDR6/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,20669000,21490000,4,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-msi-gf63-thin-9scxr-075vn-core-i5-9300h-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-gtx-1650-4gb-gddr6-15-6-fhd-ips-win10-hang-chinh-hang-p57663110.html?spid=57663111&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/78/1a/43/e7c53b0158b775d555988491b01d1103.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Gaming,"Laptop ASUS ROG Strix G G531-VAL218T (Core i7-9750H/ 8GB DDR4 2666MHz/ 512GB SSD PCIE G3X4/ RTX 2060 6GB/ 15.6 FHD IPS, 120Hz/ Win10) - Hàng Chính Hãng",35039000,38990000,10,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-rog-strix-g-g531-val218t-core-i7-9750h-8gb-ddr4-2666mhz-512gb-ssd-pcie-g3x4-rtx-2060-6gb-15-6-fhd-ips-120hz-win10-hang-chinh-hang-p52187178.html?spid=52187179&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/02/13/0f/5a24a7084c65aadb2c877ab72cad9ade.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP 348 G7 9PG83PA (Core i3-8130U/ 4 GB DDR4 2666 MHz/ SSD 256GB NVMe PCIe/ 14 FHD/ Win10) - Hàng Chính Hãng,10549000,11490000,8,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-348-g7-9pg83pa-core-i3-8130u-4-gb-ddr4-2666-mhz-ssd-256gb-nvme-pcie-14-fhd-win10-hang-chinh-hang-p57767917.html?spid=57767918&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/97/9f/14/a4a81a8baafa7e39b9eee4d153b464d1.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron 3580 N3580I Core i5-8265U/ Win10 (15.6 HD) - Hàng Chính Hãng,12610000,15990000,21,NO,NO,NO,1,20,1.0,https://tiki.vn/laptop-dell-inspiron-3580-n3580i-core-i5-8265u-win10-15-6-hd-hang-chinh-hang-p29253423.html?spid=35278550&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/96/55/a3/6e1885dd91b52a1d57b98b3207d7624f.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Gaming,"Laptop Asus ROG Strix SCAR III G731G_N-WH100T (Core i7-9750H/ 16GB (8GB x2) DDR4 2666MHz/ 1TB SSD PCIE G3X4/ RTX 2070 8GB/ 17.3 FHD IPS, 240Hz/3ms/ Win10) - Hàng Chính Hãng",57919000,61990000,7,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-rog-strix-scar-iii-g731g_n-wh100t-core-i7-9750h-16gb-8gb-x2-ddr4-2666mhz-1tb-ssd-pcie-g3x4-rtx-2070-8gb-17-3-fhd-ips-240hz-3ms-win10-hang-chinh-hang-p50330967.html?spid=50330968&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/13/94/d5/3f1524c2e42e7f9fd1fa5e269609d419.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Aspire 5 A514-53-50JA NX.HUSSV.002 (Core i5-1035G1/ 4GB RAM/ 256GB SSD/ 14 FHD/ Win 10) - Hàng Chính Hãng,14699000,16990000,13,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-aspire-5-a514-53-50ja-nx-hussv-002-core-i5-1035g1-4gb-ram-256gb-ssd-14-fhd-win-10-hang-chinh-hang-p53827020.html?spid=53827023&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b3/ad/9e/99599bf1cdbfa1d4207f4cd517f05bc8.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Dell Inspiron 5593 N5I5513W-Silver I5-1035G1 8GB 256SS 2GB 15.6FHD W10 - Silver - Hàng Chính Hãng ,16550000,21490000,23,NO,NO,NO,0,0,0.0,https://tiki.vn/dell-inspiron-5593-n5i5513w-silver-i5-1035g1-8gb-256ss-2gb-15-6fhd-w10-silver-hang-chinh-hang-p43719849.html?spid=52045190&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/1b/0e/9e/2558dacd14bed710379cae879f98e98d.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron 3593 N3593C | Core i3-1005G1/ 4GB DDR4 2666MHz/ SSD 256GB PCIe/ 15.6 FHD/ Win10 - Hàng Chính Hãng,10690000,11899000,10,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-3593-n3593c-core-i3-1005g1-4gb-ddr4-2666mhz-ssd-256gb-pcie-15-6-fhd-win10-hang-chinh-hang-p54245193.html?spid=57866747&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4d/b7/86/863f581eb2a6008f5d8674e38fd1203c.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Swift 5 SF514-54T-55TT NX.HLGSV.002 (Core i5-1035G1/ 8GB LPDDR4 2666MHz/ 512GB PCIe NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,24609000,25990000,5,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-swift-5-sf514-54t-55tt-nx-hlgsv-002-core-i5-1035g1-8gb-lpddr4-2666mhz-512gb-pcie-nvme-14-fhd-ips-win10-hang-chinh-hang-p48247607.html?spid=48247608&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7b/df/a3/cd767456edcac8fbf7d95b7e5351a933.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Asus Zenbook 13 UX333FA-A4016T Core i5-8265U/Win10 (13.3,21019000,21490000,2,YES,NO,NO,2,80,4.0,https://tiki.vn/laptop-asus-zenbook-13-ux333fa-a4016t-core-i5-8265u-win10-13-3-fhd-hang-chinh-hang-p8080926.html?spid=8080927&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/53/13/e9/41184a6c0add26d5a7cf2d643dfd50f2.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống, Dell Vostro 5581 70175955S I5 8265U 8GB 256GB-SSD 15.6,15990000,21000000,24,NO,NO,NO,0,0,0.0,https://tiki.vn/dell-vostro-5581-70175955s-i5-8265u-8gb-256gb-ssd-15-6-fhd-finger-urban-gray-w10-hang-chinh-hang-p16733728.html?spid=16733729&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/55/f4/97/72ae449f2be9a168a943f904fe330fb4.png
Laptop - Máy Vi Tính - Linh kiện/Laptop/Macbook,MacBook Air 13 inch 2020 MWTJ2 - Hàng Nhập Khẩu,28850000,30000000,4,NO,NO,NO,0,0,0.0,https://tiki.vn/macbook-air-13-inch-2020-mwtj2-hang-nhap-khau-p54724095.html?spid=58180111&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/2e/d5/86/1bd406a91dd68251afde0edaaa3047f8.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook S530FN-BQ593T I7-8565U/8GD4/512G SSD/VGA-2G/Win10/Vàng/15.6,20490000,25900000,21,NO,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-s530fn-bq593t-i7-8565u-8gd4-512g-ssd-vga-2g-win10-vang-15-6-fhd-tich-hop-window-10-cam-bien-van-tay-hang-chinh-hang-100-p34558263.html?spid=43347599&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/71/59/a9/7b0990d3970331b296d2870c86864d4b.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus X509JP-EJ013T (Core i5-1035G1/ 4GB DDR4 2400MHz/ 512GB SSD PCIE/ MX330 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng,15219000,16490000,8,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-x509jp-ej013t-core-i5-1035g1-4gb-ddr4-2400mhz-512gb-ssd-pcie-mx330-2gb-15-6-fhd-win10-hang-chinh-hang-p55880892.html?spid=55880895&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7a/5a/2c/42db987c92b5aedb998eb6a2e89a0112.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook 14 A412FJ-EK388T (Core i7-10510U/ 4GB DDR4 2400MHz/ 512GB SSD M.2 PCIE/ MX230 2GB/ 14 FHD/ Win10) - Hàng Chính Hãng,19629000,21990000,11,YES,NO,NO,1,80,4.0,https://tiki.vn/laptop-asus-vivobook-14-a412fj-ek388t-core-i7-10510u-4gb-ddr4-2400mhz-512gb-ssd-m-2-pcie-mx230-2gb-14-fhd-win10-hang-chinh-hang-p49347490.html?spid=49347491&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/2b/57/85/d556bff825f3d8906087017138072cbb.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Pavilion 15-cs3010TU 8QN78PA (Core i3-1005G1/ 4GB/ 256GB SSD/ 15.6 FHD/ WIN10) - Hàng Chính Hãng,12569000,13490000,7,YES,NO,NO,1,100,5.0,https://tiki.vn/laptop-hp-pavilion-15-cs3010tu-8qn78pa-core-i3-1005g1-4gb-256gb-ssd-15-6-fhd-win10-hang-chinh-hang-p45159096.html?spid=45159097&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/96/9a/25/bcf294c4db59b658db74b757b83cb65b.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron 7490 N4I5106W (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB PCIe NVMe/ MX250 2GB/ 14 FHD/ Win10) - Hàng Chính Hãng,26889000,30990000,13,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-7490-n4i5106w-core-i5-10210u-8gb-lpddr3-2133mhz-512gb-pcie-nvme-mx250-2gb-14-fhd-win10-hang-chinh-hang-p50247928.html?spid=50247929&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e2/7e/d8/bdd480a0dacef75e8c77602d6acddba3.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Pavilion 15-cs2000TU 6KX21PA Core i3-8145U/ Win10 (15.6 FHD) - Grey - Hàng Chính Hãng,10549000,13490000,22,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-pavilion-15-cs2000tu-6kx21pa-core-i3-8145u-win10-15-6-fhd-grey-hang-chinh-hang-p19670880.html?spid=19670881&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/66/98/c2/c04322f4f5bf81c68221a2a735159788.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP 348 G7 9PH16PA (Core i7-10510U/ 8GB DDR4 2666MHz/ 512GB M.2 PCIe NVMe/ 14 FHD IPS/ Free Dos) - Hàng Chính Hãng,18589000,19990000,7,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-hp-348-g7-9ph16pa-core-i7-10510u-8gb-ddr4-2666mhz-512gb-m-2-pcie-nvme-14-fhd-ips-free-dos-hang-chinh-hang-p50269737.html?spid=50269738&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3f/b0/29/38620091faa7c2ee093171454f36bf61.jpg
